engine,max_power,mileage,km_driven
2982.0,168.5,12.55,130000
1197.0,82.0,18.9,23456
2179.0,140.0,16.0,39000
1199.0,88.7,17.5,15000
1956.0,170.0,17.1,69123
1198.0,86.8,19.4,26000
1498.0,89.84,22.7,77524
1197.0,82.85,18.5,40523
1248.0,74.0,28.4,39000
2982.0,171.0,11.5,220000
,,,218000
2179.0,140.0,15.1,120000
1197.0,83.1,21.4,25000
1248.0,74.0,25.2,31000
1197.0,83.1,21.4,42000
1197.0,83.14,20.85,80000
998.0,67.1,20.92,60000
1248.0,74.0,23.4,240000
1598.0,103.5,14.3,35000
1199.0,84.0,20.3,35000
999.0,72.0,20.0,5000
1248.0,88.5,24.3,110000
1197.0,81.83,18.6,20000
1198.0,108.5,17.0,15000
998.0,67.1,20.92,40000
1199.0,88.7,18.7,41000
2523.0,63.0,13.6,100000
1948.0,68.0,12.2,120000
2523.0,63.0,13.6,110000
1498.0,103.2,20.34,120000
1995.0,52.0,12.8,60000
1086.0,68.05,19.81,35000
796.0,46.3,19.7,120000
1248.0,74.0,25.2,70000
,,,110000
1493.0,110.0,16.2,90000
796.0,46.3,19.7,60000
1582.0,126.2,23.9,80000
2982.0,171.0,11.5,151000
1248.0,74.02,28.4,25000
2179.0,140.0,16.0,24700
995.0,62.0,18.0,100000
1197.0,81.8,20.89,10000
1586.0,104.68,15.0,50000
796.0,37.0,16.1,80000
1197.0,82.0,18.9,25000
796.0,46.3,19.7,80000
2179.0,120.0,15.4,80000
2494.0,100.6,12.99,70000
998.0,100.5,21.1,15000
1197.0,82.9,18.5,27500
2494.0,100.6,12.99,110000
1390.0,75.0,15.7,120000
1248.0,88.5,28.09,70000
2446.0,75.0,13.1,290000
2354.0,177.6,12.8,74000
1498.0,98.6,24.2,120000
1497.0,78.0,17.7,140000
1197.0,81.8,20.89,40000
1197.0,83.1,21.4,20000
1248.0,88.5,24.3,15000
,,,35000
1199.0,84.0,23.84,16000
1343.0,90.0,13.0,130000
2179.0,138.03,13.93,118000
1298.0,88.2,16.1,44000
1248.0,88.8,20.77,50000
1196.0,73.0,15.37,60000
1197.0,81.83,18.6,147000
1405.0,62.0,16.8,40000
1197.0,85.8,19.1,100000
1248.0,88.5,24.52,55000
793.0,47.0,27.62,40000
1248.0,73.9,21.1,64000
993.0,60.0,17.3,100000
1248.0,88.5,24.52,50000
1984.0,181.0,9.0,30000
998.0,67.04,20.51,30000
993.0,60.0,17.3,150000
1193.0,88.7,17.57,24177
1405.0,70.0,16.1,80000
998.0,67.1,18.9,150000
1461.0,83.8,21.04,120000
2179.0,120.0,12.05,121779
1248.0,74.0,27.39,56000
1586.0,104.68,15.0,100000
1197.0,81.8,20.4,12000
1248.0,88.5,24.3,15381
2523.0,63.0,13.6,5000
1461.0,108.5,19.01,40000
998.0,67.05,23.95,10000
2179.0,140.0,16.0,10000
1197.0,81.8,22.0,25000
998.0,67.0,20.51,50000
1198.0,108.5,17.0,30000
1582.0,126.2,23.9,23000
2498.0,105.0,16.55,15000
998.0,67.0,20.51,5000
1248.0,88.76,20.77,15000
1396.0,88.7,22.1,20000
1498.0,98.59,22.77,50000
1196.0,86.8,18.16,40000
1061.0,64.0,18.2,70000
998.0,67.04,23.1,15000
1197.0,82.0,18.9,10000
1248.0,88.5,24.3,25000
1591.0,121.3,17.01,50000
1496.0,88.7,17.6,70000
1197.0,81.8,20.89,5000
998.0,66.1,19.0,60000
998.0,67.1,18.2,74800
796.0,37.0,16.1,80000
998.0,68.05,20.3,120000
1497.0,78.0,17.7,120000
,,,250000
1298.0,85.8,17.5,80000
2179.0,140.0,15.1,120000
1197.0,108.6,17.0,20000
1061.0,67.0,18.9,70000
998.0,67.1,18.9,40000
1197.0,85.8,21.1,100000
1197.0,85.8,18.6,123000
1582.0,126.32,22.32,77000
999.0,75.0,18.78,7000
1196.0,73.0,15.37,70000
1498.0,99.0,25.83,30000
1396.0,90.0,23.0,120000
995.0,62.0,18.0,70000
1497.0,118.0,17.0,105000
1495.0,93.7,16.36,109322
1461.0,84.8,21.64,120000
1956.0,170.0,17.1,24000
1248.0,74.0,27.39,70000
1199.0,83.81,24.0,35000
796.0,37.0,16.1,80000
1248.0,88.5,23.65,70000
2179.0,120.0,10.5,100000
1999.0,177.0,13.6,9000
2487.0,214.56,22.37,20000
1999.0,177.0,19.33,45000
2179.0,147.94,14.1,110000
1969.0,190.0,18.0,20000
2494.0,157.7,19.16,68089
998.0,67.05,21.79,58343
1248.0,74.0,27.39,38817
1199.0,88.7,18.2,56494
2494.0,100.6,12.99,79328
1197.0,81.8,22.0,5621
1496.0,88.73,16.78,25538
1197.0,81.8,22.0,69779
1186.0,73.97,24.0,56290
1995.0,190.0,16.78,7500
1995.0,190.0,16.78,8500
1199.0,88.76,19.0,7032
1598.0,103.5,14.3,11000
1984.0,150.0,16.8,2000
998.0,67.04,20.51,40000
998.0,67.0,20.51,20000
,,,90000
1248.0,75.0,20.3,60000
2179.0,115.0,13.5,475000
1061.0,64.0,17.3,70000
998.0,67.04,20.51,40000
1248.0,74.02,28.4,34000
2179.0,140.0,15.1,120000
1199.0,84.0,20.3,10000
2523.0,62.1,15.96,80000
1497.0,78.0,17.7,100000
2489.0,95.0,13.0,120000
1497.0,78.0,17.7,100000
1197.0,82.0,18.9,25000
1061.0,67.0,18.9,52000
1248.0,74.0,23.4,63000
998.0,66.1,19.0,90000
1199.0,84.0,23.84,60000
796.0,46.3,19.7,35000
2523.0,63.0,13.6,80000
1399.0,68.0,20.0,110000
2982.0,168.5,12.55,20000
1498.0,98.59,22.77,90000
1998.0,189.0,15.71,30000
1248.0,74.0,26.59,61000
796.0,37.0,14.7,66000
1198.0,67.0,20.62,80000
1582.0,126.2,19.67,27000
1198.0,82.0,18.15,60000
998.0,67.1,18.9,139000
796.0,37.0,16.1,10000
1498.0,98.96,21.7,30000
1582.0,126.32,22.32,125000
1248.0,74.02,28.4,45000
995.0,62.0,18.0,30000
796.0,46.3,19.7,80500
1364.0,67.04,23.59,200000
2523.0,62.1,15.96,60000
796.0,37.0,16.1,18000
1527.0,58.0,20.8,110000
796.0,46.3,19.7,90000
1497.0,78.0,17.7,120000
1248.0,74.02,28.4,127000
1248.0,88.5,24.52,70000
1396.0,90.0,23.0,116500
1197.0,82.85,18.5,120000
1599.0,103.2,13.9,100000
1399.0,68.0,20.0,90000
2967.0,241.4,12.07,120000
2179.0,153.86,17.6,40000
1498.0,108.62,21.66,18000
1248.0,88.5,24.3,70000
2179.0,152.87,15.1,29000
1197.0,83.1,21.4,65755
1498.0,98.96,23.0,2600
2179.0,140.0,16.0,46000
814.0,55.2,21.1,15000
1248.0,74.0,23.4,60000
998.0,67.1,23.95,15500
1498.0,98.6,25.8,120000
1998.0,68.0,14.8,120000
2956.0,63.0,14.6,120000
2523.0,63.0,13.6,80000
1497.0,121.0,17.3,40000
1196.0,86.8,18.16,15000
2179.0,138.1,13.7,110000
2494.0,100.6,12.99,80000
1461.0,108.45,19.6,50000
2179.0,120.0,11.79,110000
1498.0,98.6,25.8,100000
1582.0,126.2,22.0,20000
2523.0,62.1,15.96,135000
1405.0,69.01,19.09,50700
1199.0,73.9,22.07,70000
1796.0,178.0,11.7,120000
2494.0,100.6,12.99,112000
1186.0,73.97,24.0,35000
1461.0,108.45,19.6,50000
2494.0,100.6,12.99,121000
2179.0,120.0,12.05,120000
1794.0,125.0,13.4,90000
999.0,67.0,23.01,20000
1461.0,83.8,20.45,60000
1995.0,190.0,18.12,40000
2494.0,100.6,12.99,440000
1493.0,100.0,18.49,60000
998.0,67.04,20.51,110000
1396.0,88.73,21.19,152000
1197.0,80.0,17.0,220000
2523.0,62.1,15.96,70000
1198.0,108.5,17.0,50000
1248.0,73.9,19.3,125000
1196.0,86.8,18.16,60000
2494.0,100.6,12.99,90000
1198.0,73.75,17.0,20000
1248.0,74.0,22.9,110000
1598.0,103.6,20.54,150000
1396.0,90.0,23.0,110000
1582.0,126.2,19.67,120000
2956.0,83.8,15.3,80000
1396.0,88.73,21.19,110000
1193.0,88.7,17.57,40000
1598.0,103.6,19.7,110000
2179.0,120.0,16.36,20000
1399.0,68.1,20.0,230000
1199.0,79.4,18.6,60000
998.0,67.1,19.0,35000
1197.0,81.86,17.19,45000
624.0,38.0,25.4,45000
1193.0,88.7,17.57,25000
1197.0,81.83,18.6,10000
998.0,67.04,20.51,19000
1197.0,83.1,21.4,10000
1198.0,82.0,18.15,25000
1197.0,78.9,20.36,30000
2523.0,62.1,15.96,90000
1199.0,84.0,23.84,20000
1461.0,83.14,19.87,48000
2179.0,120.0,12.05,120000
1248.0,73.9,19.3,210000
1086.0,68.05,19.81,200400
1197.0,78.9,20.36,110000
2179.0,138.03,13.93,38000
1794.0,125.0,13.4,90000
1248.0,88.5,24.52,43000
1086.0,68.0,20.3,25000
998.0,67.04,20.51,26000
1493.0,110.0,16.8,120000
796.0,46.3,19.7,70000
2354.0,144.0,11.9,60000
2956.0,138.1,13.93,120000
1373.0,91.1,20.73,20000
1396.0,70.0,23.57,25000
1248.0,74.02,28.4,60000
1948.0,68.0,12.2,80000
796.0,34.2,16.8,80000
1198.0,86.7,17.8,1303
1968.0,188.0,17.01,31800
2487.0,214.56,22.37,20000
1999.0,177.0,19.33,45000
3604.0,280.0,9.5,17000
2494.0,157.7,19.16,68089
1199.0,88.7,18.2,56494
2494.0,100.6,12.99,79328
1995.0,190.0,16.78,7500
1995.0,190.0,16.78,8500
1199.0,88.76,19.0,7032
1984.0,150.0,16.8,2000
1991.0,194.4,15.0,17000
1999.0,148.31,12.83,21000
2987.0,254.79,13.5,37000
1995.0,187.74,22.48,10000
998.0,118.35,18.15,3500
1968.0,187.74,18.25,46000
2354.0,187.4,12.0,52000
1197.0,85.8,18.6,20000
1199.0,84.0,20.3,25000
1298.0,85.0,15.9,70000
2179.0,140.0,15.1,40000
1197.0,81.8,21.01,7300
1248.0,88.5,28.09,25000
796.0,46.3,19.7,100000
1198.0,77.0,25.32,35000
,,,100000
1582.0,126.32,22.32,80000
1197.0,78.9,20.36,60000
1498.0,88.8,20.14,110000
1396.0,88.73,22.54,70000
1086.0,62.0,0.0,40000
1598.0,103.6,19.7,95000
2523.0,63.0,13.6,200000
1248.0,74.0,25.2,30000
1248.0,74.0,25.2,30000
1498.0,88.5,20.14,70000
2982.0,168.7,12.55,80000
1248.0,73.9,19.3,100000
1248.0,74.02,28.4,70000
1498.0,98.6,27.3,30000
1199.0,76.8,18.6,15000
1498.0,99.0,25.83,21000
1197.0,81.8,20.52,35000
1199.0,88.7,18.7,25000
1199.0,84.0,23.84,30000
1248.0,74.02,28.4,10000
1197.0,78.9,20.36,40000
814.0,55.2,21.1,25000
1248.0,74.02,28.4,15000
796.0,46.3,19.7,70000
1086.0,68.0,20.3,7800
2179.0,138.1,14.0,55000
1199.0,84.0,23.84,30000
2523.0,62.1,15.96,125000
1197.0,81.8,20.4,50000
1498.0,98.59,22.77,40000
1199.0,84.0,23.84,30000
1199.0,76.8,18.6,30000
1298.0,85.8,17.5,35000
1498.0,104.5,14.99,30000
1061.0,67.0,18.9,60000
1591.0,121.3,17.01,39000
999.0,67.0,23.01,15000
1199.0,88.76,19.5,5000
1086.0,68.05,19.81,9750
2393.0,147.8,13.68,110000
1199.0,88.7,17.5,35000
2179.0,140.0,15.1,10000
2179.0,120.0,10.5,157138
1493.0,110.0,16.8,120000
1086.0,68.05,19.81,110000
2179.0,152.87,15.1,46000
1298.0,88.2,16.1,102000
796.0,47.3,22.74,50000
2393.0,147.8,13.68,110000
2494.0,102.0,12.8,285000
1497.0,117.3,17.4,50000
1248.0,74.0,25.2,70000
1248.0,88.8,21.5,120000
1396.0,90.0,21.9,93000
1493.0,70.0,16.5,50000
1196.0,73.0,15.37,100000
1405.0,70.0,15.7,70000
,,,90000
1197.0,81.86,18.9,5000
1197.0,78.9,20.36,27000
2179.0,140.0,15.1,122000
1120.0,71.0,24.4,74000
1197.0,81.8,21.21,6500
2523.0,63.0,13.6,80000
998.0,67.1,20.92,50000
2523.0,62.1,15.96,50000
1298.0,80.0,11.96,80000
799.0,53.64,22.7,25000
1461.0,84.8,22.71,35000
998.0,67.1,20.92,30000
1462.0,103.26,18.76,10000
998.0,67.04,23.1,80000
1405.0,70.0,17.0,120000
1493.0,110.0,16.2,120000
1498.0,98.6,25.5,127991
1998.0,68.0,14.8,198000
1193.0,64.1,15.64,65000
,,,90000
1248.0,88.5,28.09,20000
1198.0,73.75,17.0,60000
799.0,53.3,25.17,13120
1956.0,170.0,17.1,87500
1582.0,126.32,22.32,125000
1197.0,81.86,17.4,25000
1248.0,88.8,20.77,120000
1591.0,121.3,17.01,35000
1396.0,88.73,22.54,25000
1896.0,90.0,16.4,120000
999.0,67.0,24.04,25000
2489.0,95.0,14.0,140000
1493.0,82.0,13.1,79000
1461.0,83.8,21.04,125000
1396.0,88.73,21.19,80000
1497.0,116.4,16.8,110000
1493.0,110.0,16.2,80000
1582.0,126.32,22.32,100000
1598.0,103.6,20.54,100000
2523.0,63.0,13.6,78000
1197.0,81.86,17.4,15000
2179.0,120.0,15.4,70000
1197.0,83.1,21.4,5000
998.0,67.05,23.95,75000
1197.0,81.8,21.01,5500
1461.0,108.45,19.64,80000
1248.0,73.9,19.3,120000
1248.0,74.0,27.39,70000
1197.0,81.86,17.19,80000
1582.0,126.32,22.32,120000
1248.0,74.0,26.59,75000
1493.0,110.0,16.2,80000
1199.0,84.0,20.3,40000
,,,100000
1498.0,88.7,23.5,120000
2609.0,116.6,12.7,110000
1396.0,90.0,23.0,110000
1047.0,69.0,27.28,2000
1248.0,74.0,23.4,80000
998.0,67.05,23.95,38000
998.0,67.04,21.63,46000
1498.0,93.87,24.2,102000
1998.0,190.0,19.62,96000
999.0,67.0,22.0,20000
1197.0,85.8,19.1,16000
1197.0,80.0,17.0,23000
1196.0,86.8,18.16,25000
1497.0,113.42,17.7,35000
2143.0,204.0,14.94,90000
1197.0,78.9,20.36,37000
1197.0,83.1,21.4,34000
1497.0,113.42,17.7,60000
1197.0,78.9,20.36,50000
1399.0,98.79,13.7,37000
796.0,47.3,24.7,38000
,,,40000
1497.0,113.42,17.7,57000
1197.0,80.0,17.0,62200
1248.0,73.9,21.1,77000
796.0,37.0,16.1,110000
1197.0,85.8,17.5,30000
796.0,46.3,19.7,60000
2179.0,120.0,15.4,25000
1948.0,90.0,12.3,188000
796.0,46.3,19.7,150000
814.0,55.2,21.1,40000
1461.0,108.45,19.01,120000
1197.0,78.9,20.36,70000
2179.0,120.0,15.4,25000
1396.0,88.7,21.38,60000
2494.0,102.0,12.8,250000
999.0,67.0,22.5,35000
998.0,67.05,23.95,15000
1248.0,75.0,17.8,98000
1495.0,93.7,16.36,62000
1991.0,147.9,18.3,90000
1199.0,79.4,18.6,110000
1197.0,78.9,20.36,90000
1497.0,121.0,17.3,10000
1497.0,115.0,20.0,25000
1396.0,88.76,22.54,13000
1047.0,69.0,27.28,80000
1498.0,88.8,20.14,40000
1248.0,74.02,28.4,20000
1199.0,75.0,20.86,160000
1598.0,103.6,20.54,100000
998.0,68.05,20.3,35000
1598.0,102.5,12.9,60000
1388.0,67.0,18.6,70000
1248.0,91.72,20.5,60000
1498.0,98.59,22.77,35000
1248.0,75.0,18.4,231438
1248.0,74.0,27.39,71000
,,,90000
1248.0,73.94,23.2,70000
796.0,37.0,16.1,80000
2523.0,63.0,13.6,239451
,,,50000
1248.0,73.9,21.1,90000
1582.0,126.2,19.67,154000
1461.0,108.45,19.64,109000
1248.0,74.0,26.59,120000
,,,77000
2179.0,138.1,11.57,110000
1493.0,82.0,13.1,200000
,,,120000
998.0,67.04,20.51,39000
796.0,37.0,16.1,96000
1598.0,103.6,20.54,90000
1248.0,75.0,17.8,135000
1047.0,69.0,27.28,90000
796.0,37.0,16.1,90000
2494.0,102.0,12.8,426000
1248.0,74.02,28.4,35000
1120.0,71.0,24.4,120000
1197.0,78.9,20.36,110000
998.0,66.1,19.0,50000
1248.0,91.7,20.4,77000
1497.0,78.0,17.7,120000
1599.0,103.2,13.9,120000
1248.0,74.0,23.4,190000
2179.0,120.0,12.05,110000
1196.0,70.0,15.6,30000
1396.0,88.7,24.8,182000
1248.0,74.02,28.4,60000
1197.0,81.86,20.14,40000
1396.0,88.73,22.54,112000
2179.0,120.0,12.05,80000
1493.0,110.0,16.8,90000
1498.0,98.6,25.1,140000
2179.0,120.0,14.0,188000
1197.0,78.9,20.36,60000
1197.0,81.86,18.9,30000
1248.0,88.5,24.3,40000
936.0,57.6,25.44,70000
1396.0,69.0,19.09,100000
995.0,63.0,16.0,44000
1197.0,85.8,18.5,110000
2179.0,120.0,12.05,215000
814.0,55.2,21.1,80000
936.0,57.6,25.44,70000
1197.0,81.86,17.19,25000
998.0,67.1,18.9,31000
998.0,67.1,18.9,50000
1197.0,81.83,18.6,120000
1399.0,68.0,20.0,60000
1248.0,73.9,19.3,60000
2179.0,138.03,13.93,110000
1582.0,126.32,22.32,70000
796.0,46.3,19.7,110000
1498.0,103.52,21.14,77300
2148.0,170.0,10.0,91500
1396.0,69.0,25.0,75000
1248.0,74.0,28.4,45000
1248.0,88.5,24.3,61260
1498.0,98.96,23.0,26000
1968.0,148.0,16.25,17601
1396.0,88.73,22.54,43000
1197.0,81.8,22.0,4773
1498.0,103.52,21.66,31000
1498.0,98.6,21.9,57900
1497.0,121.0,17.3,8600
1248.0,88.5,23.65,52000
1197.0,81.8,22.0,62000
2494.0,102.0,12.8,155000
1498.0,88.8,20.14,66000
1498.0,103.52,21.66,78010
1248.0,88.5,24.52,83844
998.0,67.04,23.1,23999
1248.0,74.0,27.39,52000
1248.0,74.0,22.9,145000
1493.0,100.0,18.49,70000
796.0,34.2,16.8,25000
2993.0,270.9,14.74,51000
1498.0,98.6,24.2,120000
998.0,67.1,19.0,55000
1198.0,76.0,19.34,91400
1248.0,73.8,18.2,80000
1198.0,77.0,25.32,50000
1493.0,110.0,16.2,185000
1598.0,103.6,20.54,125000
1497.0,78.0,17.7,178500
2179.0,140.0,16.0,66953
1461.0,63.1,23.08,166000
1598.0,103.6,20.54,131000
1061.0,67.0,18.9,50000
1248.0,74.0,25.2,25000
1199.0,88.7,18.2,20000
1198.0,86.8,18.5,60000
1196.0,73.0,15.37,170000
1248.0,88.5,26.21,70000
1968.0,174.33,17.11,110000
1197.0,81.8,22.0,45000
2498.0,112.0,14.0,60000
1248.0,73.74,18.2,32000
1493.0,100.0,18.49,60000
1493.0,82.0,13.1,120000
1498.0,99.0,25.83,143000
1248.0,74.0,26.59,100000
998.0,67.0,21.63,50000
1396.0,88.73,22.54,30000
2494.0,102.0,12.8,102000
1461.0,63.12,23.08,90000
1248.0,74.0,28.4,62000
1396.0,69.0,19.09,80000
796.0,46.3,19.7,15000
796.0,46.3,19.7,70000
1405.0,70.0,19.4,90000
1061.0,67.0,18.9,100000
1197.0,81.86,18.9,25000
1396.0,88.73,22.54,40000
1396.0,88.73,22.54,70000
1248.0,74.02,28.4,40000
1405.0,71.0,17.0,200000
1582.0,126.2,22.0,35000
1896.0,66.0,18.7,155000
1496.0,88.73,17.6,110000
1461.0,84.8,21.64,110000
1186.0,73.97,24.0,80000
1086.0,62.1,17.92,50000
796.0,46.3,19.7,90000
1968.0,140.0,14.3,120000
1396.0,90.0,21.9,105000
1197.0,78.9,20.36,40000
2179.0,140.0,15.1,141000
,,,15000
1493.0,110.0,18.1,150000
1248.0,73.94,23.2,80000
1498.0,98.96,23.0,25000
2956.0,69.01,14.07,51000
1396.0,69.0,25.0,40000
1399.0,68.0,20.0,40000
1399.0,68.0,20.0,70000
1248.0,73.9,21.1,110000
1991.0,147.9,18.3,80000
1248.0,73.8,18.2,136000
1461.0,108.45,19.01,120000
1248.0,73.9,19.3,120000
1493.0,100.0,18.49,120000
1405.0,62.0,16.8,120000
1994.0,105.3,12.2,210000
1498.0,88.8,20.14,90000
1298.0,88.2,16.1,100750
1599.0,94.0,14.4,140000
1497.0,78.0,17.7,110000
1198.0,108.5,17.0,40000
1396.0,90.0,23.0,148000
,,,190000
1248.0,74.0,22.3,155000
1498.0,99.0,25.83,70000
2982.0,171.0,11.5,100000
814.0,55.2,21.1,45000
993.0,60.0,17.3,40000
2523.0,62.1,15.96,90000
814.0,55.2,21.1,20000
1086.0,62.1,17.92,120000
1999.0,177.0,13.6,9000
2487.0,214.56,22.37,20000
1999.0,177.0,19.33,45000
2179.0,147.94,14.1,110000
1969.0,190.0,18.0,20000
2494.0,157.7,19.16,68089
998.0,67.05,21.79,58343
1248.0,74.0,27.39,38817
1199.0,88.7,18.2,56494
2494.0,100.6,12.99,79328
1197.0,81.8,22.0,5621
1496.0,88.73,16.78,25538
1197.0,81.8,22.0,69779
1186.0,73.97,24.0,56290
1995.0,190.0,16.78,7500
1995.0,190.0,16.78,8500
1199.0,88.76,19.0,7032
1598.0,103.5,14.3,11000
1984.0,150.0,16.8,2000
1248.0,74.0,22.9,90000
1197.0,83.14,20.85,80000
1586.0,104.68,15.6,110000
1248.0,88.5,26.21,70000
1197.0,81.8,21.21,5000
1086.0,63.0,17.8,75000
1197.0,85.8,18.6,50000
814.0,55.2,21.1,70000
1461.0,83.8,20.45,90000
1298.0,85.8,17.5,100000
1199.0,76.8,17.8,90000
1199.0,88.7,17.5,35000
1396.0,69.01,25.0,155000
1086.0,68.07,20.3,19500
2755.0,174.5,14.24,50000
1197.0,81.83,18.6,30000
1396.0,88.73,22.54,53000
1405.0,69.01,19.09,120000
1461.0,65.0,21.03,120000
1399.0,67.0,17.8,64000
1199.0,82.4,18.2,50000
1405.0,69.01,19.09,80000
1248.0,88.76,21.02,80000
1197.0,81.86,20.14,5000
1591.0,121.4,17.01,25000
1498.0,98.6,26.0,72000
,,,72000
1461.0,108.5,19.98,65000
2523.0,63.0,13.6,80000
2523.0,62.1,15.96,120000
1186.0,73.97,25.4,60000
2179.0,140.0,15.1,110000
796.0,47.3,24.7,35000
1248.0,88.8,20.77,130000
1248.0,74.0,22.9,188000
1396.0,53.5,17.2,80000
1498.0,99.0,25.83,80000
796.0,35.0,19.7,48676
,,,60000
1198.0,67.0,20.62,40000
,,,120000
,,,70000
796.0,47.3,24.7,15000
796.0,46.3,19.7,70000
1405.0,71.0,17.0,80000
1498.0,98.59,22.77,60000
1364.0,67.04,23.59,120000
,,,120000
993.0,60.0,17.3,180000
1197.0,82.0,18.9,70000
1461.0,83.8,20.46,250000
1086.0,68.0,20.3,15000
1248.0,88.5,28.09,65000
1197.0,81.83,18.6,90000
1172.0,65.0,16.5,70000
998.0,67.04,20.51,30000
2179.0,120.0,15.4,79500
1086.0,63.0,17.8,90000
1461.0,83.8,20.45,110000
1248.0,74.0,26.59,110000
1582.0,126.32,22.32,153000
1388.0,68.0,16.6,200185
1248.0,74.0,23.4,149000
1498.0,99.0,25.83,100000
1405.0,70.0,15.42,90000
1248.0,88.8,21.5,80000
,,,150000
1197.0,81.8,20.89,12000
1197.0,78.9,20.36,40000
993.0,60.0,17.3,100000
1197.0,81.86,18.9,27000
998.0,67.04,20.51,120000
2523.0,62.1,15.96,80000
1196.0,73.0,15.37,49025
624.0,37.5,25.4,15000
998.0,67.05,23.95,90000
1199.0,84.0,23.84,90000
2993.0,258.0,14.49,90000
1396.0,53.5,17.2,80000
2499.0,80.0,14.8,195000
2179.0,120.0,10.5,90000
796.0,37.0,16.1,80000
1497.0,117.3,17.8,22000
1248.0,88.5,24.3,70000
1197.0,85.8,17.5,35000
1197.0,85.8,19.1,120000
1248.0,74.0,23.4,100000
2179.0,140.0,16.0,40000
1596.0,101.0,15.3,60000
2179.0,120.0,10.5,110000
2609.0,120.0,10.5,112000
1399.0,68.0,20.0,70000
1498.0,98.6,25.1,140000
1298.0,85.0,15.9,94000
796.0,46.3,19.7,70000
1498.0,88.0,20.14,27000
1498.0,98.6,25.1,173000
796.0,46.3,19.7,80000
1498.0,98.6,26.0,86000
1498.0,98.6,26.0,80000
796.0,46.3,19.7,120000
1061.0,64.0,16.0,100000
1248.0,74.0,22.3,120000
1493.0,110.0,16.2,190000
2523.0,75.0,14.0,120000
796.0,46.3,19.7,70000
796.0,46.3,19.7,100000
998.0,67.05,23.95,120000
1248.0,74.0,23.4,120000
,,,80000
1198.0,82.0,18.15,20000
1197.0,80.0,17.0,81000
1199.0,79.4,18.6,90000
796.0,37.0,16.1,60000
1199.0,79.4,18.6,40000
1193.0,65.3,15.3,80000
1248.0,88.5,25.47,20000
1199.0,82.4,18.2,50000
2179.0,140.0,16.0,77000
2179.0,140.0,15.1,50000
1199.0,84.0,23.84,13500
796.0,47.3,24.7,38000
1248.0,88.5,25.47,14000
1799.0,130.0,13.5,70000
1198.0,77.0,25.32,55000
998.0,67.1,18.9,150000
2523.0,62.1,15.96,160000
1248.0,76.9,22.1,50000
1396.0,69.0,19.09,120000
1582.0,126.32,22.32,76460
1399.0,68.0,20.0,125000
1461.0,65.0,20.8,110000
814.0,55.2,21.1,25000
1498.0,98.6,26.0,30000
1086.0,68.05,19.81,110000
998.0,67.1,19.0,200000
814.0,55.2,21.1,80000
1498.0,98.6,25.8,76000
1396.0,53.5,17.2,150000
2393.0,147.8,13.68,35000
1197.0,81.83,18.6,40000
1498.0,98.59,22.77,110000
1197.0,81.86,20.14,60000
1198.0,86.7,17.8,15000
1495.0,93.7,16.36,120000
1582.0,126.32,22.32,100000
1047.0,69.0,27.28,24000
1498.0,98.96,23.0,53000
796.0,46.3,19.7,40000
1896.0,66.0,18.7,120000
1248.0,73.94,25.2,100000
1991.0,147.9,11.5,80000
1197.0,78.9,20.36,91000
2179.0,120.0,12.05,80000
1248.0,73.94,23.2,80000
1582.0,126.24,22.7,120000
1968.0,138.1,17.2,90000
1798.0,160.0,14.3,120000
1498.0,99.0,25.83,45217
1582.0,126.2,17.01,60000
2359.0,198.25,13.44,70000
1248.0,75.0,20.3,133000
1248.0,75.0,20.3,117000
2179.0,140.0,16.0,173000
1497.0,118.0,17.0,35000
1495.0,94.0,13.2,70000
796.0,46.3,19.7,60000
1199.0,74.0,16.2,120000
,,,163000
1199.0,73.9,22.07,222300
2494.0,100.57,12.99,100000
1248.0,73.94,23.2,120000
,,,160000
1948.0,90.0,14.0,90000
2359.0,198.25,13.44,330000
1197.0,81.8,22.0,20000
1197.0,82.0,18.9,30000
,,,50000
1493.0,100.0,17.21,210000
1086.0,68.05,19.81,20000
999.0,67.0,23.01,20000
2494.0,100.6,12.99,100000
2494.0,100.6,12.99,40000
2993.0,270.9,14.74,35000
1598.0,103.6,20.54,120000
1493.0,100.0,18.49,50000
1582.0,126.32,22.32,100000
1497.0,118.0,17.0,91000
1956.0,170.0,17.1,50000
1248.0,91.7,20.4,67000
1197.0,82.0,18.9,40000
1248.0,73.94,23.2,100000
1497.0,78.0,17.7,120000
1248.0,74.0,23.4,185000
2179.0,140.0,16.0,75000
1120.0,70.0,24.0,80000
1999.0,147.9,12.4,30000
1198.0,108.5,17.0,5000
999.0,75.0,18.78,10000
,,,60000
1248.0,88.76,20.77,140000
1197.0,81.86,18.6,19000
1248.0,88.5,24.52,44600
1197.0,103.25,0.0,28080
1197.0,81.83,18.6,28800
799.0,53.26,20.71,21900
1197.0,103.25,0.0,28100
1498.0,98.6,26.0,110000
1396.0,88.73,22.54,100000
1248.0,74.02,28.4,7673
1061.0,67.0,18.9,100000
1368.0,90.0,15.0,75000
1248.0,74.02,28.4,50000
1396.0,105.5,17.43,40000
1248.0,88.5,24.52,40000
1197.0,80.0,18.5,100000
1997.0,120.0,15.4,110000
936.0,57.6,25.44,96272
1995.0,184.0,18.88,74000
2494.0,102.0,12.8,168000
1194.0,94.93,19.4,7000
1396.0,88.73,21.19,60000
1396.0,69.01,25.0,60000
998.0,67.04,20.51,22500
